user_id,poi_id,timestamp,norm_time,poi_catid,latitude,longitude,trajectory_id,worker_trajectory_id
2815,4686,1133884800,0.3809523809523867,4,43.036003,-89.414928,2815_1,4686_1
2815,4690,1133884800,0.3809523809523867,61,43.061534,-89.400419,2815_1,4690_1
2815,4761,1133884800,0.3809523809523867,6,43.071812,-89.395612,2815_1,4761_1
2815,2911,1133971200,0.5238095238095255,0,43.0760533,-89.3767519,2815_1,2911_1
2815,4590,1133971200,0.5238095238095255,4,43.1035559,-89.3445907,2815_1,4590_1
2815,4756,1133971200,0.5238095238095255,8,43.0740105231,-89.3808683753,2815_1,4756_1
2815,2886,1134144000,0.8095238095238102,96,43.0742918,-89.3870431,2815_1,2886_1
2815,2890,1134144000,0.8095238095238102,2,43.0748623,-89.3952974,2815_1,2890_1
2815,2900,1134144000,0.8095238095238102,221,43.075131,-89.394445,2815_1,2900_1
2815,2914,1134144000,0.8095238095238102,4,43.0749004,-89.3964973,2815_1,2914_1
2815,4655,1134144000,0.8095238095238102,8,43.0727199,-89.384389,2815_1,4655_1
2815,4657,1134144000,0.8095238095238102,10,43.087935,-89.3587809,2815_1,4657_1
2815,4670,1134144000,0.8095238095238102,8,43.0748794571,-89.3883383274,2815_1,4670_1
2815,4780,1134576000,0.5238095238095255,12,43.0748942,-89.3886553,2815_1,4780_1
2815,4783,1134748800,0.8095238095238102,4,43.0763553472,-89.3999987793,2815_1,4783_1
2815,369,1135008000,0.2380952380952408,12,43.0928918,-89.352137,2815_1,369_1
2815,2870,1135008000,0.2380952380952408,114,43.074475,-89.393396,2815_1,2870_1
2815,2874,1135008000,0.2380952380952408,80,43.0754787,-89.3904163,2815_1,2874_1
2815,2934,1135008000,0.2380952380952408,6,43.0720935,-89.4298535,2815_1,2934_1
2815,4664,1135008000,0.2380952380952408,4,43.0791526,-89.3838875,2815_1,4664_1
2815,4678,1135008000,0.2380952380952408,4,43.0969969,-89.318854,2815_1,4678_1
2815,2894,1135180800,0.5238095238095255,4,43.075134,-89.394564,2815_1,2894_1
2815,2844,1135785600,0.5238095238095255,6,43.1501998757,-89.4041699011,2815_1,2844_1
1650,4107,1136044800,0.9523809523809561,68,36.1137792,-115.1524787,1650_1,4107_1
771,2904,1136736000,0.0952380952380949,17,43.0728935,-89.3956356,771_1,2904_1
771,4682,1136736000,0.0952380952380949,126,43.0764792,-89.3998682,771_1,4682_1
771,4684,1136736000,0.0952380952380949,0,43.067439,-89.4129202,771_1,4684_1
771,4761,1136736000,0.0952380952380949,6,43.071812,-89.395612,771_1,4761_1
2842,367,1137081600,0.6666666666666714,6,43.0907640772,-89.5292315087,2842_1,367_1
2842,2849,1137081600,0.6666666666666714,2,43.074433,-89.381146,2842_1,2849_1
2842,2851,1137081600,0.6666666666666714,11,43.0752894562,-89.3823600336,2842_1,2851_1
2842,2856,1137081600,0.6666666666666714,216,43.0748088,-89.3910219,2842_1,2856_1
2842,2859,1137081600,0.6666666666666714,2,43.0748357,-89.38126,2842_1,2859_1
2842,2862,1137081600,0.6666666666666714,70,43.075014,-89.390617,2842_1,2862_1
2842,2864,1137081600,0.6666666666666714,70,43.0748728,-89.3963878,2842_1,2864_1
2842,2874,1137081600,0.6666666666666714,80,43.0754787,-89.3904163,2842_1,2874_1
2842,2881,1137081600,0.6666666666666714,9,43.074776,-89.395948,2842_1,2881_1
2842,2887,1137081600,0.6666666666666714,8,43.0745706,-89.3940617,2842_1,2887_1
2842,2888,1137081600,0.6666666666666714,9,43.0748907,-89.3882732,2842_1,2888_1
2842,2890,1137081600,0.6666666666666714,2,43.0748623,-89.3952974,2842_1,2890_1
2842,2895,1137081600,0.6666666666666714,28,43.0741441325,-89.3955963625,2842_1,2895_1
2842,2896,1137081600,0.6666666666666714,72,43.07243,-89.38434,2842_1,2896_1
2842,2897,1137081600,0.6666666666666714,61,43.0747377,-89.3874429,2842_1,2897_1
2842,2900,1137081600,0.6666666666666714,221,43.075131,-89.394445,2842_1,2900_1
2842,2903,1137081600,0.6666666666666714,4,43.074238,-89.3931101,2842_1,2903_1
2842,2916,1137081600,0.6666666666666714,21,43.0748657,-89.3950143,2842_1,2916_1
2842,2921,1137081600,0.6666666666666714,17,43.0747746539,-89.390860818,2842_1,2921_1
2842,2924,1137081600,0.6666666666666714,26,43.0730517,-89.4012302,2842_1,2924_1
2842,2925,1137081600,0.6666666666666714,2,43.0747656,-89.3903324,2842_1,2925_1
2842,2930,1137081600,0.6666666666666714,0,43.074343033,-89.3815575029,2842_1,2930_1
2842,2934,1137081600,0.6666666666666714,6,43.0720935,-89.4298535,2842_1,2934_1
2842,2972,1137081600,0.6666666666666714,2,43.070715,-89.383068,2842_1,2972_1
2842,2984,1137081600,0.6666666666666714,8,43.060328,-89.504506,2842_1,2984_1
2842,2999,1137081600,0.6666666666666714,61,43.0578372,-89.5136268,2842_1,2999_1
2842,4659,1137081600,0.6666666666666714,10,43.0728191,-89.395561,2842_1,4659_1
2842,4660,1137081600,0.6666666666666714,54,43.0833196,-89.3724769,2842_1,4660_1
2842,4663,1137081600,0.6666666666666714,12,43.074426,-89.380876,2842_1,4663_1
2842,4665,1137081600,0.6666666666666714,8,43.0768356,-89.3833003,2842_1,4665_1
2842,4671,1137081600,0.6666666666666714,8,43.0760368,-89.3837923,2842_1,4671_1
2842,4680,1137081600,0.6666666666666714,6,43.0748954,-89.3957599,2842_1,4680_1
2842,4687,1137081600,0.6666666666666714,96,43.0734333,-89.397698,2842_1,4687_1
2842,4756,1137081600,0.6666666666666714,8,43.0740105231,-89.3808683753,2842_1,4756_1
2842,4761,1137081600,0.6666666666666714,6,43.071812,-89.395612,2842_1,4761_1
2842,4775,1137081600,0.6666666666666714,13,43.076277,-89.383534,2842_1,4775_1
2815,4660,1137168000,0.8095238095238102,54,43.0833196,-89.3724769,2815_1,4660_1
2842,353,1137168000,0.8095238095238102,4,43.0961286,-89.5136731,2842_1,353_1
2842,2913,1137168000,0.8095238095238102,24,43.0751758,-89.395704,2842_1,2913_1
771,4663,1137427200,0.2380952380952408,12,43.074426,-89.380876,771_1,4663_1
2842,2871,1139068800,0.952380952380949,71,43.0749931,-89.3811037,2842_1,2871_1
2842,2877,1139760000,0.095238095238102,58,43.074475,-89.393396,2842_1,2877_1
1252,2528,1140278400,0.952380952380949,2,40.44133,-79.956892,1252_1,2528_1
1252,2532,1140278400,0.952380952380949,74,40.4451449,-79.949084,1252_1,2532_1
1252,2539,1140278400,0.952380952380949,167,40.4412454,-79.9566016,1252_1,2539_1
1252,2545,1140278400,0.952380952380949,17,40.4495607,-79.950504,1252_1,2545_1
1252,2570,1140278400,0.952380952380949,80,40.4377788,-79.9211229,1252_1,2570_1
1252,2578,1140278400,0.952380952380949,1,40.4378475933,-79.9228814523,1252_1,2578_1
1252,4576,1140278400,0.952380952380949,8,40.4599557,-79.930726,1252_1,4576_1
1252,4583,1140278400,0.952380952380949,13,40.4448107,-79.9484335,1252_1,4583_1
1252,4826,1140278400,0.952380952380949,13,40.4508247,-79.9334641,1252_1,4826_1
1484,211,1141228800,0.5238095238095326,8,35.2302318,-80.8394131,1484_1,211_1
1484,219,1141228800,0.5238095238095326,107,35.2273178,-80.8401304,1484_1,219_1
2815,4123,1141401600,0.8095238095238102,68,36.1100629,-115.1708909,2815_1,4123_1
2815,4714,1141401600,0.8095238095238102,12,36.1043329,-115.17601,2815_1,4714_1
2815,4717,1141401600,0.8095238095238102,12,36.1211559257,-115.173640363,2815_1,4717_1
2815,4838,1141401600,0.8095238095238102,68,36.1718641326,-115.146905285,2815_1,4838_1
2973,4672,1141660800,0.2380952380952408,6,43.0832527245,-89.3643164635,2973_1,4672_1
2815,4185,1141833600,0.5238095238095326,72,36.1104848412,-115.174189276,2815_1,4185_1
2960,365,1142265600,0.2380952380952408,61,43.1204129,-89.3146147,2960_1,365_1
2960,2891,1142265600,0.2380952380952408,16,43.0749629,-89.3904799,2960_1,2891_1
2960,4592,1142265600,0.2380952380952408,12,43.0797503,-89.376292,2960_1,4592_1
2960,4676,1142265600,0.2380952380952408,30,43.0747747704,-89.3808732434,2960_1,4676_1
2815,4849,1142438400,0.5238095238095326,4,43.074452,-89.384122,2815_1,4849_1
2842,4759,1143216000,0.8095238095238102,8,43.073189,-89.525189,2842_1,4759_1
2842,4859,1143648000,0.5238095238095184,61,43.097392,-89.5208229,2842_1,4859_1
2842,2920,1143820800,0.8095238095238102,58,43.074663,-89.3907855,2842_1,2920_1
787,4130,1143993600,0.0952380952380878,68,36.1207403774,-115.171804244,787_1,4130_1
787,4717,1143993600,0.0952380952380878,12,36.1211559257,-115.173640363,787_1,4717_1
787,4721,1143993600,0.0952380952380878,68,36.1024194094,-115.170871124,787_1,4721_1
787,4762,1143993600,0.0952380952380878,135,36.116938,-115.17462,787_1,4762_1
2973,367,1143993600,0.0952380952380878,6,43.0907640772,-89.5292315087,2973_1,367_1
2973,379,1143993600,0.0952380952380878,13,43.09242,-89.3518969,2973_1,379_1
2973,2887,1143993600,0.0952380952380878,8,43.0745706,-89.3940617,2973_1,2887_1
2973,2928,1143993600,0.0952380952380878,8,43.0749531,-89.3811724,2973_1,2928_1
2973,2950,1143993600,0.0952380952380878,13,43.0566805,-89.4288493,2973_1,2950_1
2973,4684,1143993600,0.0952380952380878,0,43.067439,-89.4129202,2973_1,4684_1
2973,4692,1143993600,0.0952380952380878,59,43.061169,-89.401188,2973_1,4692_1
2973,4756,1143993600,0.0952380952380878,8,43.0740105231,-89.3808683753,2973_1,4756_1
2973,4757,1143993600,0.0952380952380878,17,43.082053,-89.3664299,2973_1,4757_1
2973,4855,1143993600,0.0952380952380878,61,43.0920977,-89.3547317,2973_1,4855_1
2843,353,1145376000,0.3809523809523796,4,43.0961286,-89.5136731,2843_1,353_1
2843,2859,1145376000,0.3809523809523796,2,43.0748357,-89.38126,2843_1,2859_1
2843,2860,1145376000,0.3809523809523796,4,43.0749396,-89.3872597,2843_1,2860_1
2843,2869,1145376000,0.3809523809523796,0,43.075159,-89.396178,2843_1,2869_1
2843,2900,1145376000,0.3809523809523796,221,43.075131,-89.394445,2843_1,2900_1
2843,2971,1145376000,0.3809523809523796,2,43.067873,-89.401811,2843_1,2971_1
2843,4662,1145376000,0.3809523809523796,10,43.0734677463,-89.3833705601,2843_1,4662_1
2843,4665,1145376000,0.3809523809523796,8,43.0768356,-89.3833003,2843_1,4665_1
2843,4671,1145376000,0.3809523809523796,8,43.0760368,-89.3837923,2843_1,4671_1
2844,4684,1145376000,0.3809523809523796,0,43.067439,-89.4129202,2844_1,4684_1
2844,4756,1145376000,0.3809523809523796,8,43.0740105231,-89.3808683753,2844_1,4756_1
2843,2914,1145462400,0.5238095238095184,4,43.0749004,-89.3964973,2843_1,2914_1
2843,2925,1145462400,0.5238095238095184,2,43.0747656,-89.3903324,2843_1,2925_1
2843,2979,1145462400,0.5238095238095184,34,43.0578623,-89.4000461,2843_1,2979_1
2843,2984,1145462400,0.5238095238095184,8,43.060328,-89.504506,2843_1,2984_1
2843,2987,1145462400,0.5238095238095184,11,43.0086524,-89.4794905,2843_1,2987_1
2843,4849,1145462400,0.5238095238095184,4,43.074452,-89.384122,2843_1,4849_1
2844,353,1145462400,0.5238095238095184,4,43.0961286,-89.5136731,2844_1,353_1
2844,2979,1145462400,0.5238095238095184,34,43.0578623,-89.4000461,2844_1,2979_1
2844,4667,1145462400,0.5238095238095184,56,43.076198,-89.3764925,2844_1,4667_1
2843,2949,1145548800,0.6666666666666572,4,43.0576158,-89.4276427,2843_1,2949_1
1300,2638,1146499200,0.2380952380952266,2,35.0642720419,-80.7268842714,1300_1,2638_1
1300,2668,1146499200,0.2380952380952266,58,35.2160098852,-80.8528830484,1300_1,2668_1
1252,4641,1146844800,0.8095238095238102,13,40.4446841,-79.9481068,1252_1,4641_1
2845,2865,1147622400,0.0952380952380878,216,43.0748011,-89.3906964,2845_1,2865_1
2845,2895,1147622400,0.0952380952380878,28,43.0741441325,-89.3955963625,2845_1,2895_1
2845,2972,1147622400,0.0952380952380878,2,43.070715,-89.383068,2845_1,2972_1
2845,4682,1147622400,0.0952380952380878,126,43.0764792,-89.3998682,2845_1,4682_1
2845,4761,1147622400,0.0952380952380878,6,43.071812,-89.395612,2845_1,4761_1
1484,4922,1149091200,0.5238095238095184,20,35.2327879046,-80.8493035843,1484_1,4922_1
1252,178,1149350400,0.952380952380949,11,40.4508247,-79.9334641,1252_1,178_1
1252,2533,1149350400,0.952380952380949,10,40.441741,-79.9574559,1252_1,2533_1
1252,2568,1149350400,0.952380952380949,0,40.4382396,-79.922326,1252_1,2568_1
1301,286,1149436800,0.0952380952380878,34,35.2244894,-80.8891254,1301_1,286_1
1301,2703,1149436800,0.0952380952380878,13,35.2190216626,-80.8124267525,1301_1,2703_1
1301,2626,1150041600,0.0952380952380878,61,35.1357117,-80.7126734,1301_1,2626_1
2845,4775,1150041600,0.0952380952380878,13,43.076277,-89.383534,2845_1,4775_1
2330,4887,1150128000,0.2380952380952266,102,36.1178899374,-115.189394611,2330_1,4887_1
1301,190,1150214400,0.3809523809523796,2,35.0852900556,-80.8798456192,1301_1,190_1
1301,4930,1150214400,0.3809523809523796,0,35.3659913,-80.7128317,1301_1,4930_1
1301,4931,1150214400,0.3809523809523796,4,35.3402728,-80.7649282,1301_1,4931_1
1301,2763,1150905600,0.5238095238095184,59,35.177439,-80.798697,1301_1,2763_1
1301,302,1151078400,0.8095238095238102,61,35.187819,-80.757383,1301_1,302_1
1300,2628,1151164800,0.952380952380949,11,35.1315669,-80.711443,1300_1,2628_1
1300,2633,1151164800,0.952380952380949,8,35.117787,-80.720017,1300_1,2633_1
1300,2668,1151164800,0.952380952380949,58,35.2160098852,-80.8528830484,1300_1,2668_1
1301,276,1151510400,0.5238095238095184,9,35.2145334,-80.8211257,1301_1,276_1
456,129,1151856000,0.0952380952380878,6,40.4627572,-79.9506735,456_1,129_1
456,2536,1151856000,0.0952380952380878,4,40.4410235,-79.9575175,456_1,2536_1
456,2579,1151856000,0.0952380952380878,4,40.435293,-79.923154,456_1,2579_1
2960,2852,1151942400,0.2380952380952266,4,43.0837051,-89.3628733,2960_1,2852_1
2960,4775,1152028800,0.3809523809523796,13,43.076277,-89.383534,2960_1,4775_1
2960,4780,1152028800,0.3809523809523796,12,43.0748942,-89.3886553,2960_1,4780_1
2843,356,1152374400,0.952380952380949,104,43.095616,-89.511021,2843_1,356_1
771,2838,1152633600,0.3809523809523796,1,43.067141,-89.414181,771_1,2838_1
771,4660,1152633600,0.3809523809523796,54,43.0833196,-89.3724769,771_1,4660_1
456,4950,1152979200,0.952380952380949,4,40.434156,-79.923207,456_1,4950_1
456,39,1153065600,0.0952380952380878,52,40.4578038,-79.9274383,456_1,39_1
456,4634,1153065600,0.0952380952380878,215,40.428215,-79.973327,456_1,4634_1
456,4637,1153065600,0.0952380952380878,61,40.438019,-79.954209,456_1,4637_1
1301,2640,1153065600,0.0952380952380878,17,35.1377556,-80.6845005,1301_1,2640_1
325,93,1153929600,0.5238095238095184,4,40.4519376,-79.9831293,325_1,93_1
325,4644,1153929600,0.5238095238095184,9,40.4507422,-79.9855384,325_1,4644_1
1301,2616,1153929600,0.5238095238095184,104,35.3695469343,-80.7173985207,1301_1,2616_1
456,4810,1154016000,0.6666666666666572,53,40.4571477,-80.012187,456_1,4810_1
325,4962,1154102400,0.8095238095238102,4,40.4521061,-79.9819651,325_1,4962_1
2819,4688,1154102400,0.8095238095238102,51,43.0674939,-89.4059388,2819_1,4688_1
2819,4695,1154275200,0.0952380952380878,0,43.0119856,-89.4771318,2819_1,4695_1
79,4644,1154620800,0.6666666666666572,9,40.4507422,-79.9855384,79_1,4644_1
325,4964,1154620800,0.6666666666666572,116,40.4430211,-79.9967857,325_1,4964_1
325,149,1154707200,0.8095238095238102,4,40.4513477,-79.9327682,325_1,149_1
325,2507,1154707200,0.8095238095238102,4,40.4289537,-79.9842819,325_1,2507_1
1301,4980,1155225600,0.6666666666666572,26,35.152844,-80.834305,1301_1,4980_1
1301,4982,1155312000,0.8095238095238102,19,35.17651,-80.79965,1301_1,4982_1
314,449,1155484800,0.0952380952380878,4,40.0977213,-88.2477415,314_1,449_1
325,65,1155830400,0.6666666666666572,63,40.4585236344,-79.9292063713,325_1,65_1
325,4999,1155830400,0.6666666666666572,0,40.4670725,-79.9641251,325_1,4999_1
325,175,1156003200,0.952380952380949,0,40.4516361,-79.9333919,325_1,175_1
325,4986,1156089600,0.0952380952380878,61,40.4375833,-80.000437,325_1,4986_1
1301,185,1156348800,0.5238095238095184,56,35.076521,-80.882357,1301_1,185_1
1301,2671,1156348800,0.5238095238095184,4,35.2109878,-80.861,1301_1,2671_1
1301,2771,1156348800,0.5238095238095184,72,35.2941824,-80.7397396,1301_1,2771_1
1301,2788,1156348800,0.5238095238095184,68,35.1800789,-80.8910577,1301_1,2788_1
325,4582,1156608000,0.952380952380949,14,40.450111,-79.9858749,325_1,4582_1
1301,2639,1156608000,0.952380952380949,7,35.132336,-80.712101,1301_1,2639_1
787,411,1157904000,0.0952380952380878,70,40.110085,-88.229304,787_1,411_1
787,4924,1157904000,0.0952380952380878,74,40.10959,-88.230064,787_1,4924_1
2845,2856,1157990400,0.2380952380952266,216,43.0748088,-89.3910219,2845_1,2856_1
2845,4679,1157990400,0.2380952380952266,70,43.0750405,-89.3891508,2845_1,4679_1
1300,2639,1158076800,0.3809523809523796,7,35.132336,-80.712101,1300_1,2639_1
1300,2727,1158076800,0.3809523809523796,17,35.19508,-80.825792,1300_1,2727_1
1512,198,1158336000,0.8095238095238102,11,35.231684,-80.8396379,1512_1,198_1
325,4950,1159027200,0.952380952380949,4,40.434156,-79.923207,325_1,4950_1
1512,4709,1159718400,0.0952380952380878,12,36.1120238,-115.1745933,1512_1,4709_1
1512,4715,1159718400,0.0952380952380878,12,36.1028937149,-115.174841601,1512_1,4715_1
1512,4716,1159718400,0.0952380952380878,12,36.121189,-115.169657,1512_1,4716_1
1512,4725,1159718400,0.0952380952380878,68,36.1246920085,-115.17178992,1512_1,4725_1
1512,4735,1159718400,0.0952380952380878,12,36.0922940574,-115.174351094,1512_1,4735_1
1512,4774,1159718400,0.0952380952380878,12,36.12433,-115.170284,1512_1,4774_1
1512,4788,1159718400,0.0952380952380878,12,36.113029,-115.176524,1512_1,4788_1
1512,4789,1159718400,0.0952380952380878,27,36.1034537698,-115.170904752,1512_1,4789_1
1512,4060,1159804800,0.2380952380952266,86,36.1218632,-115.1696491,1512_1,4060_1
1512,3924,1159891200,0.3809523809523796,68,36.1700166,-115.1447934,1512_1,3924_1
325,2481,1160236800,0.952380952380949,9,40.4290442,-79.9830861,325_1,2481_1
325,98,1160323200,0.0952380952380878,4,40.4512014,-79.9834072,325_1,98_1
1301,305,1160323200,0.0952380952380878,0,35.188469,-80.761267,1301_1,305_1
1301,332,1160323200,0.0952380952380878,7,35.303872,-80.749548,1301_1,332_1
1301,2649,1160323200,0.0952380952380878,61,35.2150212,-80.8565352,1301_1,2649_1
2075,4735,1160409600,0.2380952380952266,12,36.0922940574,-115.174351094,2075_1,4735_1
2075,4751,1160409600,0.2380952380952266,13,36.1082943796,-115.152589542,2075_1,4751_1
2075,4793,1160409600,0.2380952380952266,8,36.11199,-115.177001,2075_1,4793_1
2075,4745,1160496000,0.3809523809523796,8,36.0908614,-115.1750272,2075_1,4745_1
2075,4971,1160496000,0.3809523809523796,33,36.091884759,-115.175557854,2075_1,4971_1
325,173,1160755200,0.8095238095238102,8,40.4512703,-79.9345528,325_1,173_1
314,4593,1161014400,0.2380952380952266,17,40.1103909,-88.2361709,314_1,4593_1
2960,2897,1161187200,0.5238095238095184,61,43.0747377,-89.3874429,2960_1,2897_1
2960,4679,1161187200,0.5238095238095184,70,43.0750405,-89.3891508,2960_1,4679_1
1300,2830,1161446400,0.952380952380949,104,35.0975802584,-80.779209137,1300_1,2830_1
2842,2912,1161446400,0.952380952380949,9,43.074057,-89.379716,2842_1,2912_1
2842,4658,1161446400,0.952380952380949,19,43.0748523,-89.3813541,2842_1,4658_1
2935,2865,1161446400,0.952380952380949,216,43.0748011,-89.3906964,2935_1,2865_1
2935,2914,1161446400,0.952380952380949,4,43.0749004,-89.3964973,2935_1,2914_1
2960,4657,1161532800,0.0952380952380878,10,43.087935,-89.3587809,2960_1,4657_1
1252,2536,1161619200,0.2380952380952266,4,40.4410235,-79.9575175,1252_1,2536_1
1300,2753,1161619200,0.2380952380952266,58,35.171736,-80.847091,1300_1,2753_1
325,122,1161792000,0.5238095238095184,9,40.4614622,-79.9481741,325_1,122_1
325,126,1161792000,0.5238095238095184,84,40.4653036,-79.9559332,325_1,126_1
218,4667,1161878400,0.6666666666666572,56,43.076198,-89.3764925,218_1,4667_1
1300,241,1161964800,0.8095238095238102,53,35.229601,-80.8409269,1300_1,241_1
2935,4761,1162137600,0.0952380952380878,6,43.071812,-89.395612,2935_1,4761_1
1825,2644,1162396800,0.5238095238095184,80,35.210017,-80.855878,1825_1,2644_1
1825,2703,1162396800,0.5238095238095184,13,35.2190216626,-80.8124267525,1825_1,2703_1
1825,4870,1162396800,0.5238095238095184,3,35.216586,-80.822557,1825_1,4870_1
1825,4919,1162396800,0.5238095238095184,61,35.1732685559,-80.8497916098,1825_1,4919_1
1825,4923,1162396800,0.5238095238095184,69,35.203015,-80.86443,1825_1,4923_1
2935,2864,1162483200,0.6666666666666572,70,43.0748728,-89.3963878,2935_1,2864_1
1825,2648,1162569600,0.8095238095238102,11,35.2105533,-80.8566726,1825_1,2648_1
1825,2722,1162569600,0.8095238095238102,85,35.202163,-80.82424,1825_1,2722_1
1825,264,1162656000,0.952380952380949,12,35.213633,-80.825963,1825_1,264_1
1825,279,1162656000,0.952380952380949,68,35.2205434098,-80.9440454026,1825_1,279_1
1825,2649,1162656000,0.952380952380949,61,35.2150212,-80.8565352,1825_1,2649_1
1825,2669,1162656000,0.952380952380949,8,35.1996983,-80.8520942,1825_1,2669_1
1825,2671,1162656000,0.952380952380949,4,35.2109878,-80.861,1825_1,2671_1
1825,2677,1162656000,0.952380952380949,4,35.2078642,-80.8598936,1825_1,2677_1
1825,2685,1162656000,0.952380952380949,101,35.2037605708,-80.8637523651,1825_1,2685_1
1825,2693,1162656000,0.952380952380949,4,35.2189156,-80.811758,1825_1,2693_1
1825,2698,1162656000,0.952380952380949,103,35.2197368,-80.8121235,1825_1,2698_1
1825,2701,1162656000,0.952380952380949,13,35.2042455,-80.8087766,1825_1,2701_1
1825,2750,1162656000,0.952380952380949,2,35.1604695,-80.8500527,1825_1,2750_1
1825,4645,1162656000,0.952380952380949,58,35.198027,-80.852998,1825_1,4645_1
1825,247,1162742400,0.0952380952380878,15,35.1751195,-80.8493191,1825_1,247_1
1825,289,1162742400,0.0952380952380878,0,35.148108,-80.8318029,1825_1,289_1
1825,2658,1162742400,0.0952380952380878,1,35.3170508,-80.77497,1825_1,2658_1
1825,2670,1162742400,0.0952380952380878,45,35.2031402,-80.8450182,1825_1,2670_1
1825,2676,1162742400,0.0952380952380878,70,35.199186,-80.841707,1825_1,2676_1
1825,2725,1162742400,0.0952380952380878,11,35.196834,-80.826089,1825_1,2725_1
1825,2727,1162742400,0.0952380952380878,17,35.19508,-80.825792,1825_1,2727_1
1825,2735,1162742400,0.0952380952380878,13,35.1786890765,-80.8764685851,1825_1,2735_1
1825,2736,1162742400,0.0952380952380878,17,35.170641,-80.84658,1825_1,2736_1
1825,2762,1162742400,0.0952380952380878,4,35.156539,-80.794655,1825_1,2762_1
1825,2782,1162742400,0.0952380952380878,61,35.1782868,-80.8826313,1825_1,2782_1
1825,2789,1162742400,0.0952380952380878,84,35.1696096488,-80.8776666597,1825_1,2789_1
2935,4676,1162742400,0.0952380952380878,30,43.0747747704,-89.3808732434,2935_1,4676_1
1825,219,1162828800,0.2380952380952266,107,35.2273178,-80.8401304,1825_1,219_1
1825,2667,1162828800,0.2380952380952266,4,35.2031402,-80.8450182,1825_1,2667_1
1825,2744,1162828800,0.2380952380952266,37,35.174287,-80.84826,1825_1,2744_1
1825,2747,1162828800,0.2380952380952266,10,35.1750607,-80.8488936,1825_1,2747_1
1825,2763,1162828800,0.2380952380952266,59,35.177439,-80.798697,1825_1,2763_1
635,4732,1163088000,0.6666666666666572,68,36.115673,-115.172557,635_1,4732_1
314,4597,1163174400,0.8095238095238102,167,40.117733,-88.243876,314_1,4597_1
1522,502,1163606400,0.5238095238095184,70,33.4575099,-112.0741235,1522_1,502_1
1522,508,1163606400,0.5238095238095184,1,33.4701393,-112.0654347,1522_1,508_1
1522,589,1163606400,0.5238095238095184,4,33.5094995,-112.0687616,1522_1,589_1
1522,710,1163606400,0.5238095238095184,58,33.5100591,-112.0142073,1522_1,710_1
1522,982,1163606400,0.5238095238095184,61,33.4315556,-112.0560841,1522_1,982_1
2935,4687,1163606400,0.5238095238095184,96,43.0734333,-89.397698,2935_1,4687_1
