26359	25
26358	36
26357	38
759	17
26326	67
26356	28
26355	39
26305	37
26353	0
26352	40
26318	34
26351	21
26345	22
755	110
752	18
26350	40
26349	35
750	6
26334	69
26348	20
26347	103
26346	97
26338	21
26344	72
26303	21
26332	26
26343	23
26342	30
26308	120
747	168
746	20
26340	30
743	38
26337	145
26335	8
26333	21
745	69
744	4
741	70
26331	13
733	18
26330	35
710	10
26327	20
26302	0
26314	9
26317	33
732	10
26316	22
26315	47
731	172
728	99
725	7
724	34
723	34
722	106
721	3
720	19
719	13
714	16
718	15
26313	25
716	25
715	37
713	13
26312	170
26311	9
26307	10
26306	18
26435	95
26434	6
5443	43
26433	3
7418	69
26432	60
26431	122
26430	8
805	81
26429	39
26428	2
796	177
26422	174
804	13
803	0
26427	49
26426	27
26425	16
802	4
801	4
800	6
26424	35
26417	26
26416	35
26423	38
790	111
799	1
26421	108
26420	56
798	8
797	25
795	20
26419	13
794	41
793	64
26418	153
792	4
791	11
26415	40
26466	1
26458	16
2088	6
3747	170
26465	171
26464	120
26463	16
815	14
26442	73
3622	6
806	20
26462	11
26461	18
26460	15
26459	165
26453	68
26438	2
26446	168
26455	176
26457	179
26456	163
26454	171
26452	48
26451	18
26450	4
26449	58
26448	165
26447	4
26445	15
20307	8
26444	10
26443	33
812	166
26441	1
814	4
813	14
26436	6
811	50
26440	20
26437	9
810	0
809	94
808	99
807	100
26439	166
2325	89
13542	66
13541	37
10324	174
6959	51
4560	2
13540	35
13539	13
13552	5
13551	60
13550	32
13549	22
13548	17
13547	17
13546	10
1920	57
1334	53
13545	57
13544	13
13543	20
856	86
26587	10
26586	63
26585	1
26477	167
5529	11
3511	104
26467	131
6495	28
7150	18
26584	112
5272	41
868	3
26583	14
13134	67
26582	109
3719	10
26581	99
26504	90
26580	14
26579	98
26511	100
26520	89
26578	81
831	1
876	92
26577	64
1325	180
1028	40
859	79
26576	104
26575	9
1208	99
839	20
9652	79
26574	40
3318	1
26469	96
953	1
10167	113
835	109
9245	8
2255	2
26573	15
4028	15
26572	110
1051	92
26509	91
26502	79
26571	120
26570	119
883	6
26548	23
6291	6
26483	99
2197	103
5317	10
26569	75
26556	133
26568	17
26567	33
882	47
881	9
26484	39
819	4
26555	80
26566	4
26565	171
26564	61
26563	9
26562	14
26561	38
26560	13
26559	32
26558	35
26557	38
880	81
879	16
878	5
863	37
26554	4
877	6
26553	48
875	22
874	18
873	3
872	8
862	12
871	166
26552	109
26551	180
870	60
26550	26
869	0
26549	39
867	10
26547	3
26546	14
866	10
865	82
864	7
861	92
26545	25
26544	13
26543	98
26542	104
26541	70
26540	7
26539	84
26538	108
26537	118
26536	108
26535	119
26534	83
26533	63
26532	19
26531	8
26530	114
26529	88
860	14
858	67
26528	93
26527	95
26526	82
26525	91
26524	59
26523	174
26522	47
26521	94
857	28
855	88
26519	81
26518	93
26517	81
26516	0
26512	83
26515	164
26514	6
26513	10
26510	20
854	94
853	91
26508	20
26507	114
852	116
26476	160
851	88
26506	5
850	118
848	162
26505	85
847	89
26503	52
26501	15
26500	64
26499	89
26498	17
26497	96
26496	89
26495	19
846	64
26494	18
26493	14
26492	8
26491	42
26490	96
26489	2
845	86
26488	78
26487	88
26486	12
26485	86
844	93
24037	88
843	173
842	13
836	95
841	0
840	172
26482	95
26481	114
820	1
838	88
837	80
26480	80
26479	98
26478	101
834	53
833	54
832	51
830	15
829	0
828	161
26475	111
26474	108
26473	11
826	29
825	65
824	21
26472	103
823	19
822	159
26471	157
26468	112
821	118
26470	17
818	61
817	84
816	12
26617	172
1362	3
26616	10
13203	111
26615	38
7726	6
26614	0
26613	105
899	16
896	10
898	2
11820	20
26603	8
26612	58
26594	21
26602	6
1493	5
17469	18
26611	169
26610	7
903	31
26609	7
26588	24
26607	24
26608	129
902	15
901	28
26606	39
900	12
26605	15
890	175
26604	19
897	43
26599	165
895	160
893	85
891	27
26601	62
889	15
26600	3
888	114
887	29
26593	20
886	176
26598	20
26597	20
26596	36
26595	34
885	165
26592	12
26591	20
26590	28
26589	39
884	108
26634	14
26631	67
2508	12
10112	9
26627	179
908	78
6117	173
26633	19
5713	172
26632	154
8998	6
26630	12
919	167
26629	35
918	16
917	174
916	12
26628	136
910	62
26621	169
26625	131
915	164
914	76
913	94
906	75
912	171
26626	17
911	4
26624	5
909	13
26623	6
26618	133
907	13
26622	82
26620	95
26619	168
905	14
904	19
5398	110
26680	111
935	78
12069	14
26675	135
26679	104
929	1
19214	12
6130	15
8646	170
26678	13
26677	6
5457	173
26676	11
26661	40
26674	33
924	174
8561	18
8578	39
5116	8
8654	172
26673	77
26672	3
6143	16
949	172
948	3
947	109
26671	116
26670	18
26669	110
26668	14
26667	103
946	0
945	105
944	11
943	109
942	115
26666	64
26665	99
941	39
26664	18
26663	17
940	20
26662	67
939	17
938	34
26660	108
937	114
26659	18
936	6
26658	61
26657	53
927	104
934	7
933	18
926	31
26656	38
930	10
15504	82
20251	85
26655	81
18678	71
26654	1
26653	96
26652	92
26651	40
26650	20
26649	11
26644	9
26648	53
26647	36
26646	25
26645	6
26643	170
932	82
931	93
26642	1
26641	99
928	31
26640	11
925	82
26639	4
26638	54
26637	11
923	165
26636	31
921	9
26635	4
920	0
26707	180
26715	79
26686	164
26714	16
6048	18
1250	64
1261	29
10453	46
26713	73
26712	90
26711	177
26710	89
952	3
26709	6
26708	29
26683	93
26701	178
26706	113
26705	109
951	162
26704	81
26703	18
26702	154
26695	2
26700	68
26699	80
26698	24
26697	154
26696	157
26694	56
26685	4
26693	32
26692	4
26691	15
26690	146
26689	132
26688	22
26687	1
950	65
26681	19
26684	174
26682	74
3288	3
3657	10
26750	20
26749	164
26748	5
26747	5
1033	164
7805	176
26746	87
26745	44
12521	6
10971	19
7732	3
6507	167
4791	40
4080	88
960	41
973	1
972	7
26744	11
26743	118
971	17
26742	29
970	8
26741	4
959	19
969	53
968	3
955	3
967	13
26730	6
966	2
965	161
26740	3
26739	11
964	99
26738	16
963	15
962	29
26737	17
26736	4
26735	9
26734	67
26733	16
26732	12
961	177
26731	19
26729	3
26728	12
26727	75
26726	13
26725	179
26724	164
26723	3
26722	113
26721	80
26720	5
26719	19
26718	2
26717	81
26716	109
958	161
957	5
956	180
954	38
9136	2
11949	26
6264	23
10406	110
13556	86
13555	51
13554	45
13553	18
2450	59
26772	81
26771	158
26751	78
26770	50
4958	53
8946	169
13224	47
26769	18
26768	44
26767	152
26766	54
26765	26
982	58
26764	42
26763	60
983	168
24855	54
26762	60
26761	169
26754	35
20958	62
26760	16
981	33
980	16
979	46
978	25
26759	11
26758	115
26757	86
977	84
26756	97
976	36
26755	22
975	28
974	60
26753	106
26752	75
13570	109
13569	28
1057	39
2356	12
7588	55
13568	24
13567	109
7108	93
9410	27
2453	10
1692	113
13566	10
13565	105
13564	33
13560	6
13563	9
13562	0
6867	9
13561	123
12766	11
13559	101
13558	117
13557	57
13615	60
2142	13
13612	17
7262	98
13614	6
13584	134
2750	25
13613	89
13611	87
13331	62
13610	1
13609	32
13608	15
13607	79
13606	60
13605	93
13599	33
13604	62
13603	95
13602	37
13600	37
13044	175
10590	119
13572	64
13601	75
1747	89
13598	15
13597	38
13596	9
13595	8
13594	25
13593	39
13592	17
13591	96
13590	103
13589	7
13588	30
13587	32
13586	17
13585	70
13583	16
13582	36
13581	22
13579	20
13580	5
13578	25
13577	3
13576	173
13575	71
13573	94
13574	25
13571	19
2135	163
4510	72
2514	0
11962	4
2171	15
4889	5
1147	171
10437	175
3540	65
9288	10
4175	166
5514	172
5577	7
6692	15
7024	6
8428	2
5210	170
8921	2
2535	92
7077	177
1874	4
3027	162
26972	3
2500	24
3320	20
5144	8
9926	80
1167	170
8434	178
1044	161
1166	19
11683	172
5494	50
11094	12
5075	16
4147	52
9338	1
4138	59
5539	79
26971	13
